"","year","spp","metal","corrected_conc","source"
"2387",1902,"BUPE","Cadmium",0.264434629287806,"cambell"
"2388",1903,"BUPE","Cadmium",0.279547619079198,"cambell"
"2389",1904,"BUPE","Cadmium",0.294660608870591,"cambell"
"2390",1905,"BUPE","Cadmium",0.309773598661983,"cambell"
"2391",1906,"BUPE","Cadmium",0.324886588453375,"cambell"
"2392",1907,"BUPE","Cadmium",0.340295336274737,"cambell"
"2393",1908,"BUPE","Cadmium",0.355421472517989,"cambell"
"2394",1909,"BUPE","Cadmium",0.37054760876124,"cambell"
"2395",1910,"BUPE","Cadmium",0.385673745004492,"cambell"
"2396",1911,"BUPE","Cadmium",0.400799881247744,"cambell"
"2397",1912,"BUPE","Cadmium",0.415926017490996,"cambell"
"2398",1913,"BUPE","Cadmium",0.431443025771087,"cambell"
"2399",1914,"BUPE","Cadmium",0.446582878182166,"cambell"
"2400",1915,"BUPE","Cadmium",0.437014522562324,"cambell"
"2401",1916,"BUPE","Cadmium",0.427446166942482,"cambell"
"2402",1917,"BUPE","Cadmium",0.418271962355312,"cambell"
"2403",1918,"BUPE","Cadmium",0.408694581663675,"cambell"
"2404",1919,"BUPE","Cadmium",0.399117200972038,"cambell"
"2405",1920,"BUPE","Cadmium",0.389921251478067,"cambell"
"2406",1921,"BUPE","Cadmium",0.380334492767554,"cambell"
"2407",1922,"BUPE","Cadmium",0.370747734057041,"cambell"
"2408",1923,"BUPE","Cadmium",0.361160975346528,"cambell"
"2409",1924,"BUPE","Cadmium",0.351930951166532,"cambell"
"2410",1925,"BUPE","Cadmium",0.342334464985385,"cambell"
"2411",1926,"BUPE","Cadmium",0.332737978804239,"cambell"
"2412",1927,"BUPE","Cadmium",0.323141492623092,"cambell"
"2413",1928,"BUPE","Cadmium",0.313545006441946,"cambell"
"2414",1929,"BUPE","Cadmium",0.30426757603527,"cambell"
"2415",1930,"BUPE","Cadmium",0.294661016390604,"cambell"
"2416",1931,"BUPE","Cadmium",0.285054456745938,"cambell"
"2417",1932,"BUPE","Cadmium",0.275447897101272,"cambell"
"2418",1933,"BUPE","Cadmium",0.265841337456605,"cambell"
"2419",1934,"BUPE","Cadmium",0.256234777811939,"cambell"
"2420",1935,"BUPE","Cadmium",0.246895627859939,"cambell"
"2421",1936,"BUPE","Cadmium",0.237278652184287,"cambell"
"2422",1937,"BUPE","Cadmium",0.247857325427504,"cambell"
"2423",1938,"BUPE","Cadmium",0.25843599867072,"cambell"
"2424",1939,"BUPE","Cadmium",0.269315526116068,"cambell"
"2425",1940,"BUPE","Cadmium",0.279906030083146,"cambell"
"2426",1941,"BUPE","Cadmium",0.290496534050224,"cambell"
"2427",1942,"BUPE","Cadmium",0.301087038017302,"cambell"
"2428",1943,"BUPE","Cadmium",0.312036590067175,"cambell"
"2429",1944,"BUPE","Cadmium",0.322639294143767,"cambell"
"2430",1945,"BUPE","Cadmium",0.333636940710681,"cambell"
"2431",1946,"BUPE","Cadmium",0.344252210605431,"cambell"
"2432",1947,"BUPE","Cadmium",0.355299658111718,"cambell"
"2433",1948,"BUPE","Cadmium",0.365927855880226,"cambell"
"2434",1949,"BUPE","Cadmium",0.376556053648735,"cambell"
"2435",1950,"BUPE","Cadmium",0.387668269981063,"cambell"
"2436",1951,"BUPE","Cadmium",0.398309754046731,"cambell"
"2437",1952,"BUPE","Cadmium",0.408951238112399,"cambell"
"2438",1953,"BUPE","Cadmium",0.420130589717213,"cambell"
"2439",1954,"BUPE","Cadmium",0.430785714888994,"cambell"
"2440",1955,"BUPE","Cadmium",0.441440840060774,"cambell"
"2441",1956,"BUPE","Cadmium",0.452095965232555,"cambell"
"2442",1957,"BUPE","Cadmium",0.444824264941446,"cambell"
"2443",1958,"BUPE","Cadmium",0.437552564650338,"cambell"
"2444",1959,"BUPE","Cadmium",0.430280864359229,"cambell"
"2445",1960,"BUPE","Cadmium",0.42246761126601,"cambell"
"2446",1961,"BUPE","Cadmium",0.415205220488744,"cambell"
"2447",1962,"BUPE","Cadmium",0.407942829711479,"cambell"
"2448",1963,"BUPE","Cadmium",0.400680438934214,"cambell"
"2449",1964,"BUPE","Cadmium",0.393418048156949,"cambell"
"2450",1965,"BUPE","Cadmium",0.386155657379683,"cambell"
"2451",1966,"BUPE","Cadmium",0.378420203963707,"cambell"
"2452",1967,"BUPE","Cadmium",0.371166880557248,"cambell"
"2453",1968,"BUPE","Cadmium",0.363913557150789,"cambell"
"2454",1969,"BUPE","Cadmium",0.356226401162647,"cambell"
"2455",1970,"BUPE","Cadmium",0.34898190051724,"cambell"
"2456",1971,"BUPE","Cadmium",0.341737399871834,"cambell"
"2457",1972,"BUPE","Cadmium",0.334096943495824,"cambell"
"2458",1973,"BUPE","Cadmium",0.326861018522884,"cambell"
"2459",1974,"BUPE","Cadmium",0.31925731367827,"cambell"
"2460",1975,"BUPE","Cadmium",0.312029714796152,"cambell"
"2461",1976,"BUPE","Cadmium",0.304461619401583,"cambell"
"2462",1977,"BUPE","Cadmium",0.296920155172506,"cambell"
"2463",1978,"BUPE","Cadmium",0.289708449670946,"cambell"
"2464",1979,"BUPE","Cadmium",0.282200517346039,"cambell"
"2465",1980,"BUPE","Cadmium",0.27471762420046,"cambell"
"2466",1981,"BUPE","Cadmium",0.267520783386265,"cambell"
"2467",1982,"BUPE","Cadmium",0.260069286861923,"cambell"
"2468",1983,"BUPE","Cadmium",0.252641189767639,"cambell"
"2469",1984,"BUPE","Cadmium",0.24523578790383,"cambell"
"2470",1985,"BUPE","Cadmium",0.238059269972627,"cambell"
"2471",1986,"BUPE","Cadmium",0.230682086852635,"cambell"
"2472",1987,"BUPE","Cadmium",0.223325888799429,"cambell"
"2473",1988,"BUPE","Cadmium",0.215989939929771,"cambell"
"2474",1989,"BUPE","Cadmium",0.208673494475888,"cambell"
"2475",1990,"BUPE","Cadmium",0.201375796659368,"cambell"
"2476",1991,"BUPE","Cadmium",0.194096080551431,"cambell"
"2477",1992,"BUPE","Cadmium",0.186833569919325,"cambell"
"2478",1993,"BUPE","Cadmium",0.179587449907956,"cambell"
"2479",1994,"BUPE","Cadmium",0.172356791593565,"cambell"
"2480",1995,"BUPE","Cadmium",0.165140652192814,"cambell"
"2481",1996,"BUPE","Cadmium",0.157938105053497,"cambell"
"2482",1997,"BUPE","Cadmium",0.150748239200607,"cambell"
"2483",1998,"BUPE","Cadmium",0.143517690335748,"cambell"
"2484",1999,"BUPE","Cadmium",0.136358217875824,"cambell"
"2485",2000,"BUPE","Cadmium",0.133536484173726,"cambell"
"2486",2001,"BUPE","Cadmium",0.130692556039725,"cambell"
"2487",2002,"BUPE","Cadmium",0.12788847198104,"cambell"
"2488",2003,"BUPE","Cadmium",0.12508987400744,"cambell"
"2489",2004,"BUPE","Cadmium",0.122287101095362,"cambell"
"2490",2005,"BUPE","Cadmium",0.119502923371708,"cambell"
"2491",2006,"BUPE","Cadmium",0.116726389949462,"cambell"
"2492",2007,"BUPE","Cadmium",0.113954390469836,"cambell"
"2493",2008,"BUPE","Cadmium",0.111200540842063,"cambell"
"2494",2009,"BUPE","Cadmium",0.108438504962922,"cambell"
"2495",2010,"BUPE","Cadmium",0.105679086100486,"cambell"
"2496",2011,"BUPE","Cadmium",0.102949234557551,"cambell"
"2497",2012,"BUPE","Cadmium",0.100229555961556,"cambell"
"2498",2013,"BUPE","Cadmium",0.097518676560746,"cambell"
"2499",2014,"BUPE","Cadmium",0.136583762551328,"cambell"
"2500",2015,"BUPE","Cadmium",NA,"cambell"
"2501",1891,"BUPE","Copper",10.6830825973618,"cambell"
"2502",1892,"BUPE","Copper",10.6830825973618,"cambell"
"2503",1893,"BUPE","Copper",10.6830825973618,"cambell"
"2504",1894,"BUPE","Copper",10.6830825973618,"cambell"
"2505",1895,"BUPE","Copper",10.6830825973618,"cambell"
"2506",1896,"BUPE","Copper",10.6830825973618,"cambell"
"2507",1897,"BUPE","Copper",10.6753833569356,"cambell"
"2508",1898,"BUPE","Copper",10.6753833569356,"cambell"
"2509",1899,"BUPE","Copper",10.6753833569356,"cambell"
"2510",1900,"BUPE","Copper",10.6753833569356,"cambell"
"2511",1901,"BUPE","Copper",10.6753833569356,"cambell"
"2512",1902,"BUPE","Copper",10.667803643982,"cambell"
"2513",1903,"BUPE","Copper",10.667803643982,"cambell"
"2514",1904,"BUPE","Copper",10.667803643982,"cambell"
"2515",1905,"BUPE","Copper",10.667803643982,"cambell"
"2516",1906,"BUPE","Copper",10.667803643982,"cambell"
"2517",1907,"BUPE","Copper",10.6603405298144,"cambell"
"2518",1908,"BUPE","Copper",10.6603405298144,"cambell"
"2519",1909,"BUPE","Copper",10.6603405298144,"cambell"
"2520",1910,"BUPE","Copper",10.6603405298144,"cambell"
"2521",1911,"BUPE","Copper",10.6603405298144,"cambell"
"2522",1912,"BUPE","Copper",10.6603405298144,"cambell"
"2523",1913,"BUPE","Copper",10.6529911078273,"cambell"
"2524",1914,"BUPE","Copper",10.6529911078273,"cambell"
"2525",1915,"BUPE","Copper",10.5973063010056,"cambell"
"2526",1916,"BUPE","Copper",10.5416214941838,"cambell"
"2527",1917,"BUPE","Copper",10.4788115844341,"cambell"
"2528",1918,"BUPE","Copper",10.423164614955,"cambell"
"2529",1919,"BUPE","Copper",10.367517645476,"cambell"
"2530",1920,"BUPE","Copper",10.304963642429,"cambell"
"2531",1921,"BUPE","Copper",10.2493539460595,"cambell"
"2532",1922,"BUPE","Copper",10.1937442496901,"cambell"
"2533",1923,"BUPE","Copper",10.1381345533207,"cambell"
"2534",1924,"BUPE","Copper",10.0758665208443,"cambell"
"2535",1925,"BUPE","Copper",10.0202935482176,"cambell"
"2536",1926,"BUPE","Copper",9.96472057559098,"cambell"
"2537",1927,"BUPE","Copper",9.90914760296432,"cambell"
"2538",1928,"BUPE","Copper",9.85357463033767,"cambell"
"2539",1929,"BUPE","Copper",9.79162119560746,"cambell"
"2540",1930,"BUPE","Copper",9.73608441212,"cambell"
"2541",1931,"BUPE","Copper",9.68054762863254,"cambell"
"2542",1932,"BUPE","Copper",9.62501084514508,"cambell"
"2543",1933,"BUPE","Copper",9.56947406165761,"cambell"
"2544",1934,"BUPE","Copper",9.51393727817015,"cambell"
"2545",1935,"BUPE","Copper",9.45232571780226,"cambell"
"2546",1936,"BUPE","Copper",9.39682460351368,"cambell"
"2547",1937,"BUPE","Copper",9.45787582923111,"cambell"
"2548",1938,"BUPE","Copper",9.51892705494855,"cambell"
"2549",1939,"BUPE","Copper",9.57390869665934,"cambell"
"2550",1940,"BUPE","Copper",9.63492124216976,"cambell"
"2551",1941,"BUPE","Copper",9.69593378768017,"cambell"
"2552",1942,"BUPE","Copper",9.75694633319058,"cambell"
"2553",1943,"BUPE","Copper",9.81182146797033,"cambell"
"2554",1944,"BUPE","Copper",9.87279587326686,"cambell"
"2555",1945,"BUPE","Copper",9.927641984559,"cambell"
"2556",1946,"BUPE","Copper",9.98857877381731,"cambell"
"2557",1947,"BUPE","Copper",10.0433958901475,"cambell"
"2558",1948,"BUPE","Copper",10.1042955718242,"cambell"
"2559",1949,"BUPE","Copper",10.1651952535008,"cambell"
"2560",1950,"BUPE","Copper",10.2199466945788,"cambell"
"2561",1951,"BUPE","Copper",10.2808097615068,"cambell"
"2562",1952,"BUPE","Copper",10.3416728284348,"cambell"
"2563",1953,"BUPE","Copper",10.396359389679,"cambell"
"2564",1954,"BUPE","Copper",10.4571863191611,"cambell"
"2565",1955,"BUPE","Copper",10.5180132486431,"cambell"
"2566",1956,"BUPE","Copper",10.5788401781252,"cambell"
"2567",1957,"BUPE","Copper",10.4110462476924,"cambell"
"2568",1958,"BUPE","Copper",10.2432523172596,"cambell"
"2569",1959,"BUPE","Copper",10.0754583868268,"cambell"
"2570",1960,"BUPE","Copper",9.91355062707504,"cambell"
"2571",1961,"BUPE","Copper",9.74565700980706,"cambell"
"2572",1962,"BUPE","Copper",9.57776339253908,"cambell"
"2573",1963,"BUPE","Copper",9.4098697752711,"cambell"
"2574",1964,"BUPE","Copper",9.24197615800312,"cambell"
"2575",1965,"BUPE","Copper",9.07408254073514,"cambell"
"2576",1966,"BUPE","Copper",8.91154681758885,"cambell"
"2577",1967,"BUPE","Copper",8.743552196824,"cambell"
"2578",1968,"BUPE","Copper",8.57555757605916,"cambell"
"2579",1969,"BUPE","Copper",8.41268587745845,"cambell"
"2580",1970,"BUPE","Copper",8.24458889369367,"cambell"
"2581",1971,"BUPE","Copper",8.0764919099289,"cambell"
"2582",1972,"BUPE","Copper",7.9132767469717,"cambell"
"2583",1973,"BUPE","Copper",7.74507599760586,"cambell"
"2584",1974,"BUPE","Copper",7.58161467359598,"cambell"
"2585",1975,"BUPE","Copper",7.41330871266595,"cambell"
"2586",1976,"BUPE","Copper",7.24959587605154,"cambell"
"2587",1977,"BUPE","Copper",7.0857341159674,"cambell"
"2588",1978,"BUPE","Copper",6.91721321920778,"cambell"
"2589",1979,"BUPE","Copper",6.75308993697507,"cambell"
"2590",1980,"BUPE","Copper",6.58881037148787,"cambell"
"2591",1981,"BUPE","Copper",6.42006822777297,"cambell"
"2592",1982,"BUPE","Copper",6.2555161152513,"cambell"
"2593",1983,"BUPE","Copper",6.09079951534151,"cambell"
"2594",1984,"BUPE","Copper",5.92591488393387,"cambell"
"2595",1985,"BUPE","Copper",5.75682825372385,"cambell"
"2596",1986,"BUPE","Copper",5.59165350170935,"cambell"
"2597",1987,"BUPE","Copper",5.42630126783564,"cambell"
"2598",1988,"BUPE","Copper",5.26076744608501,"cambell"
"2599",1989,"BUPE","Copper",5.0950477554599,"cambell"
"2600",1990,"BUPE","Copper",4.92913773848646,"cambell"
"2601",1991,"BUPE","Copper",4.7630327596645,"cambell"
"2602",1992,"BUPE","Copper",4.59672800386056,"cambell"
"2603",1993,"BUPE","Copper",4.43021847442022,"cambell"
"2604",1994,"BUPE","Copper",4.26349899083994,"cambell"
"2605",1995,"BUPE","Copper",4.0965641877623,"cambell"
"2606",1996,"BUPE","Copper",3.9294085133628,"cambell"
"2607",1997,"BUPE","Copper",3.76202622743043,"cambell"
"2608",1998,"BUPE","Copper",3.59748736452674,"cambell"
"2609",1999,"BUPE","Copper",3.42953752296384,"cambell"
"2610",2000,"BUPE","Copper",3.57967804041909,"cambell"
"2611",2001,"BUPE","Copper",3.73353871301812,"cambell"
"2612",2002,"BUPE","Copper",3.88451461855362,"cambell"
"2613",2003,"BUPE","Copper",4.03582839877938,"cambell"
"2614",2004,"BUPE","Copper",4.19156568030468,"cambell"
"2615",2005,"BUPE","Copper",4.34379774520249,"cambell"
"2616",2006,"BUPE","Copper",4.50099663400957,"cambell"
"2617",2007,"BUPE","Copper",4.65421226962514,"cambell"
"2618",2008,"BUPE","Copper",4.81298398982748,"cambell"
"2619",2009,"BUPE","Copper",4.96725054581451,"cambell"
"2620",2010,"BUPE","Copper",5.12193531746118,"cambell"
"2621",2011,"BUPE","Copper",5.28307012139992,"cambell"
"2622",2012,"BUPE","Copper",5.44527375387351,"cambell"
"2623",2013,"BUPE","Copper",5.60857618323679,"cambell"
"2624",2014,"BUPE","Copper",6.37586637309983,"cambell"
"2625",2015,"BUPE","Copper",NA,"cambell"
"2626",1891,"BUPE","Iron",43.343751300868,"cambell"
"2627",1892,"BUPE","Iron",46.4434155953021,"cambell"
"2628",1893,"BUPE","Iron",49.5430798897362,"cambell"
"2629",1894,"BUPE","Iron",52.6427441841703,"cambell"
"2630",1895,"BUPE","Iron",55.7424084786044,"cambell"
"2631",1896,"BUPE","Iron",58.8420727730385,"cambell"
"2632",1897,"BUPE","Iron",61.7775097346006,"cambell"
"2633",1898,"BUPE","Iron",64.8689558287714,"cambell"
"2634",1899,"BUPE","Iron",67.9604019229423,"cambell"
"2635",1900,"BUPE","Iron",71.0518480171131,"cambell"
"2636",1901,"BUPE","Iron",74.143294111284,"cambell"
"2637",1902,"BUPE","Iron",77.0305169676347,"cambell"
"2638",1903,"BUPE","Iron",80.1137886945556,"cambell"
"2639",1904,"BUPE","Iron",83.1970604214764,"cambell"
"2640",1905,"BUPE","Iron",86.2803321483973,"cambell"
"2641",1906,"BUPE","Iron",89.3636038753181,"cambell"
"2642",1907,"BUPE","Iron",92.203081503634,"cambell"
"2643",1908,"BUPE","Iron",95.2782222532068,"cambell"
"2644",1909,"BUPE","Iron",98.3533630027796,"cambell"
"2645",1910,"BUPE","Iron",101.428503752352,"cambell"
"2646",1911,"BUPE","Iron",104.503644501925,"cambell"
"2647",1912,"BUPE","Iron",107.578785251498,"cambell"
"2648",1913,"BUPE","Iron",110.362891612745,"cambell"
"2649",1914,"BUPE","Iron",113.429944337434,"cambell"
"2650",1915,"BUPE","Iron",113.429944337434,"cambell"
"2651",1916,"BUPE","Iron",113.429944337434,"cambell"
"2652",1917,"BUPE","Iron",113.132394479664,"cambell"
"2653",1918,"BUPE","Iron",113.132394479664,"cambell"
"2654",1919,"BUPE","Iron",113.132394479664,"cambell"
"2655",1920,"BUPE","Iron",112.836401409313,"cambell"
"2656",1921,"BUPE","Iron",112.836401409313,"cambell"
"2657",1922,"BUPE","Iron",112.836401409313,"cambell"
"2658",1923,"BUPE","Iron",112.836401409313,"cambell"
"2659",1924,"BUPE","Iron",112.541949558604,"cambell"
"2660",1925,"BUPE","Iron",112.541949558604,"cambell"
"2661",1926,"BUPE","Iron",112.541949558604,"cambell"
"2662",1927,"BUPE","Iron",112.541949558604,"cambell"
"2663",1928,"BUPE","Iron",112.541949558604,"cambell"
"2664",1929,"BUPE","Iron",112.24902355694,"cambell"
"2665",1930,"BUPE","Iron",112.24902355694,"cambell"
"2666",1931,"BUPE","Iron",112.24902355694,"cambell"
"2667",1932,"BUPE","Iron",112.24902355694,"cambell"
"2668",1933,"BUPE","Iron",112.24902355694,"cambell"
"2669",1934,"BUPE","Iron",112.24902355694,"cambell"
"2670",1935,"BUPE","Iron",111.957608227887,"cambell"
"2671",1936,"BUPE","Iron",111.957608227887,"cambell"
"2672",1937,"BUPE","Iron",110.01459880387,"cambell"
"2673",1938,"BUPE","Iron",108.071589379854,"cambell"
"2674",1939,"BUPE","Iron",105.853754864823,"cambell"
"2675",1940,"BUPE","Iron",103.915776957689,"cambell"
"2676",1941,"BUPE","Iron",101.977799050556,"cambell"
"2677",1942,"BUPE","Iron",100.039821143422,"cambell"
"2678",1943,"BUPE","Iron",97.8484451986814,"cambell"
"2679",1944,"BUPE","Iron",95.9154731077731,"cambell"
"2680",1945,"BUPE","Iron",93.7403518670401,"cambell"
"2681",1946,"BUPE","Iron",91.8123601452791,"cambell"
"2682",1947,"BUPE","Iron",89.6533546988905,"cambell"
"2683",1948,"BUPE","Iron",87.7303181496085,"cambell"
"2684",1949,"BUPE","Iron",85.8072816003264,"cambell"
"2685",1950,"BUPE","Iron",83.6691851539168,"cambell"
"2686",1951,"BUPE","Iron",81.7510788277322,"cambell"
"2687",1952,"BUPE","Iron",79.8329725015475,"cambell"
"2688",1953,"BUPE","Iron",77.7156004894136,"cambell"
"2689",1954,"BUPE","Iron",75.8023996811561,"cambell"
"2690",1955,"BUPE","Iron",73.8891988728985,"cambell"
"2691",1956,"BUPE","Iron",71.975998064641,"cambell"
"2692",1957,"BUPE","Iron",72.7604639928707,"cambell"
"2693",1958,"BUPE","Iron",73.5449299211004,"cambell"
"2694",1959,"BUPE","Iron",74.3293958493301,"cambell"
"2695",1960,"BUPE","Iron",75.3064565088254,"cambell"
"2696",1961,"BUPE","Iron",76.0929338368295,"cambell"
"2697",1962,"BUPE","Iron",76.8794111648336,"cambell"
"2698",1963,"BUPE","Iron",77.6658884928377,"cambell"
"2699",1964,"BUPE","Iron",78.4523658208418,"cambell"
"2700",1965,"BUPE","Iron",79.2388431488459,"cambell"
"2701",1966,"BUPE","Iron",80.2310143312563,"cambell"
"2702",1967,"BUPE","Iron",81.0195131888468,"cambell"
"2703",1968,"BUPE","Iron",81.8080120464372,"cambell"
"2704",1969,"BUPE","Iron",82.809340950257,"cambell"
"2705",1970,"BUPE","Iron",83.5998715673791,"cambell"
"2706",1971,"BUPE","Iron",84.3904021845013,"cambell"
"2707",1972,"BUPE","Iron",85.4009713447735,"cambell"
"2708",1973,"BUPE","Iron",86.1935440527672,"cambell"
"2709",1974,"BUPE","Iron",87.2113846353962,"cambell"
"2710",1975,"BUPE","Iron",88.0060098682764,"cambell"
"2711",1976,"BUPE","Iron",89.0311856626839,"cambell"
"2712",1977,"BUPE","Iron",90.0616876300798,"cambell"
"2713",1978,"BUPE","Iron",90.8604496319961,"cambell"
"2714",1979,"BUPE","Iron",91.8984062881625,"cambell"
"2715",1980,"BUPE","Iron",92.9417886773143,"cambell"
"2716",1981,"BUPE","Iron",93.7447304493024,"cambell"
"2717",1982,"BUPE","Iron",94.7956901963925,"cambell"
"2718",1983,"BUPE","Iron",95.8521780446029,"cambell"
"2719",1984,"BUPE","Iron",96.9142406648677,"cambell"
"2720",1985,"BUPE","Iron",97.7235346271242,"cambell"
"2721",1986,"BUPE","Iron",98.7933591675046,"cambell"
"2722",1987,"BUPE","Iron",99.8688651215604,"cambell"
"2723",1988,"BUPE","Iron",100.950101177723,"cambell"
"2724",1989,"BUPE","Iron",102.037116680069,"cambell"
"2725",1990,"BUPE","Iron",103.129961638919,"cambell"
"2726",1991,"BUPE","Iron",104.228686741639,"cambell"
"2727",1992,"BUPE","Iron",105.333343363651,"cambell"
"2728",1993,"BUPE","Iron",106.443980150701,"cambell"
"2729",1994,"BUPE","Iron",107.560632380735,"cambell"
"2730",1995,"BUPE","Iron",108.683331615759,"cambell"
"2731",1996,"BUPE","Iron",109.81210902646,"cambell"
"2732",1997,"BUPE","Iron",110.946995376888,"cambell"
"2733",1998,"BUPE","Iron",112.394890202379,"cambell"
"2734",1999,"BUPE","Iron",113.545977471167,"cambell"
"2735",2000,"BUPE","Iron",114.207002594233,"cambell"
"2736",2001,"BUPE","Iron",115.188986766872,"cambell"
"2737",2002,"BUPE","Iron",115.859608006247,"cambell"
"2738",2003,"BUPE","Iron",116.533792383379,"cambell"
"2739",2004,"BUPE","Iron",117.538444838564,"cambell"
"2740",2005,"BUPE","Iron",118.2224898949,"cambell"
"2741",2006,"BUPE","Iron",119.244107895939,"cambell"
"2742",2007,"BUPE","Iron",119.938232105723,"cambell"
"2743",2008,"BUPE","Iron",120.977213863728,"cambell"
"2744",2009,"BUPE","Iron",121.681646398071,"cambell"
"2745",2010,"BUPE","Iron",122.389914435811,"cambell"
"2746",2011,"BUPE","Iron",123.453436005551,"cambell"
"2747",2012,"BUPE","Iron",124.528521071556,"cambell"
"2748",2013,"BUPE","Iron",125.615382024707,"cambell"
"2749",2014,"BUPE","Iron",116.674491275018,"cambell"
"2750",2015,"BUPE","Iron",NA,"cambell"
"2751",1891,"BUPE","Mercury",NA,"cambell"
"2752",1892,"BUPE","Mercury",NA,"cambell"
"2753",1893,"BUPE","Mercury",NA,"cambell"
"2754",1894,"BUPE","Mercury",NA,"cambell"
"2755",1895,"BUPE","Mercury",NA,"cambell"
"2756",1896,"BUPE","Mercury",NA,"cambell"
"2757",1897,"BUPE","Mercury",NA,"cambell"
"2758",1898,"BUPE","Mercury",NA,"cambell"
"2759",1899,"BUPE","Mercury",NA,"cambell"
"2760",1900,"BUPE","Mercury",NA,"cambell"
"2761",1901,"BUPE","Mercury",NA,"cambell"
"2762",1902,"BUPE","Mercury",NA,"cambell"
"2763",1903,"BUPE","Mercury",NA,"cambell"
"2764",1904,"BUPE","Mercury",NA,"cambell"
"2765",1905,"BUPE","Mercury",NA,"cambell"
"2766",1906,"BUPE","Mercury",NA,"cambell"
"2767",1907,"BUPE","Mercury",NA,"cambell"
"2768",1908,"BUPE","Mercury",NA,"cambell"
"2769",1909,"BUPE","Mercury",NA,"cambell"
"2770",1910,"BUPE","Mercury",NA,"cambell"
"2771",1911,"BUPE","Mercury",NA,"cambell"
"2772",1912,"BUPE","Mercury",NA,"cambell"
"2773",1913,"BUPE","Mercury",NA,"cambell"
"2774",1914,"BUPE","Mercury",NA,"cambell"
"2775",1915,"BUPE","Mercury",NA,"cambell"
"2776",1916,"BUPE","Mercury",NA,"cambell"
"2777",1917,"BUPE","Mercury",NA,"cambell"
"2778",1918,"BUPE","Mercury",NA,"cambell"
"2779",1919,"BUPE","Mercury",NA,"cambell"
"2780",1920,"BUPE","Mercury",NA,"cambell"
"2781",1921,"BUPE","Mercury",NA,"cambell"
"2782",1922,"BUPE","Mercury",NA,"cambell"
"2783",1923,"BUPE","Mercury",NA,"cambell"
"2784",1924,"BUPE","Mercury",NA,"cambell"
"2785",1925,"BUPE","Mercury",NA,"cambell"
"2786",1926,"BUPE","Mercury",NA,"cambell"
"2787",1927,"BUPE","Mercury",NA,"cambell"
"2788",1928,"BUPE","Mercury",NA,"cambell"
"2789",1929,"BUPE","Mercury",NA,"cambell"
"2790",1930,"BUPE","Mercury",NA,"cambell"
"2791",1931,"BUPE","Mercury",NA,"cambell"
"2792",1932,"BUPE","Mercury",NA,"cambell"
"2793",1933,"BUPE","Mercury",NA,"cambell"
"2794",1934,"BUPE","Mercury",NA,"cambell"
"2795",1935,"BUPE","Mercury",NA,"cambell"
"2796",1936,"BUPE","Mercury",NA,"cambell"
"2797",1937,"BUPE","Mercury",NA,"cambell"
"2798",1938,"BUPE","Mercury",NA,"cambell"
"2799",1939,"BUPE","Mercury",NA,"cambell"
"2800",1940,"BUPE","Mercury",NA,"cambell"
"2801",1941,"BUPE","Mercury",NA,"cambell"
"2802",1942,"BUPE","Mercury",NA,"cambell"
"2803",1943,"BUPE","Mercury",NA,"cambell"
"2804",1944,"BUPE","Mercury",NA,"cambell"
"2805",1945,"BUPE","Mercury",NA,"cambell"
"2806",1946,"BUPE","Mercury",NA,"cambell"
"2807",1947,"BUPE","Mercury",NA,"cambell"
